-789.936,113403524.400164,95749940.7508971,0.0,-17.7738151738075,20.65692634038,-0.0845549512056132,0.,0.,0.
-628.946,-28193359.6388905,-104885652.110105,192234.091786991,35.083842114831,-12.9327737457064,0.100893223911275,0.,0.,0.
-628.946,-28193359.6388905,-104885652.110105,192234.091786991,38.8383670034461,-11.3270817969018,-5.87455732610411,0.,0.,0.
-179.56,-28207274.927416,-104881593.009987,194338.897371066,38.8373203382733,-11.3309745912141,-5.87455015220433,0.,0.,0.
-179.56,-28207274.927416,-104881593.009987,194338.897371066,40.5242133861872,-11.9642150414306,-0.0122502715394916,0.,0.,0.
-126.3844,136278094.732087,-65333779.6902094,0.,25.0946634257379,21.6336510465835,-0.0552538115817857,0.,0.,0.
-126.3844,136278094.732087,-65333779.6902094,0.,26.0827216942172,28.0758752196105,0.357338162316059,0.,0.,0.
915.7656,-343198086.673686,704987211.256254,4759065.48452787,-5.86619571856849,-4.06359088115894,-0.0605474073797231,0.,0.,0.
915.7656,-343198086.673686,704987211.256254,4759065.48452787,-14.793937833609,0.301515062119673,0.64917201714084,0.,0.,0.
5493.0256,-792087948.687048,-1263751725.67807,53645931.8604378,7.60146728293108,-0.908598835640688,-0.322437074118043,0.,0.,0.
